Time	Channel A	Channel B
(us)	(V)	(mV)

76.19199790	-1.68829966	19.77731133
76.19599790	-1.60802162	15.82492638
76.19999790	-1.76888537	19.77731133
76.20399790	-1.76888537	11.85715961
76.20799790	-1.76888537	15.82492638
76.21199790	-1.68829966	15.82492638
76.21599790	-1.68829966	19.77731133
76.21999790	-1.76888537	19.77731133
76.22399790	-1.76888537	15.82492638
76.22799790	-1.68829966	15.82492638
76.23199790	-1.76888537	19.77731133
76.23599790	-1.68829966	15.82492638
76.23999790	-1.68829966	15.82492638
76.24399790	-1.68829966	19.77731133
76.24799790	-1.68829966	19.77731133
76.25199790	-1.68829966	15.82492638
76.25599790	-1.76888537	19.77731133
76.25999790	-1.68829966	15.82492638
76.26399790	-1.68829966	15.82492638
76.26799790	-1.68829966	15.82492638
76.27199790	-1.68829966	15.82492638
76.27599790	-1.68829966	19.77731133
76.27999790	-1.68829966	19.77731133
76.28399790	-1.76888537	15.82492638
76.28799790	-1.76888537	15.82492638
76.29199790	-1.68829966	15.82492638
76.29599790	-1.60802162	15.82492638
76.29999790	-1.68829966	15.82492638
76.30399790	-1.76888537	19.77731133
76.30799790	-1.84916341	15.82492638
76.31199790	-1.76888537	15.82492638
76.31599790	-1.68829966	15.82492638
76.31999790	-1.68829966	15.82492638
76.32399790	-1.68829966	15.82492638
76.32799790	-1.60802162	15.82492638
76.33199790	-1.68829966	19.77731133
76.33599790	-1.76888537	15.82492638
76.33999790	-1.76888537	15.82492638
76.34399790	-1.68829966	15.82492638
76.34799789	-1.60802162	19.77731133
76.35199789	-1.68829966	19.77731133
76.35599789	-1.76888537	15.82492638
76.35999789	-1.68829966	19.77731133
76.36399789	-1.68829966	15.82492638
76.36799789	-1.84916341	19.77731133
76.37199789	-1.76888537	15.82492638
76.37599789	-1.68829966	19.77731133
76.37999789	-1.68829966	19.77731133
76.38399789	-1.76888537	19.77731133
76.38799789	-1.84916341	15.82492638
76.39199789	-1.76888537	15.82492638
76.39599789	-1.68829966	15.82492638
76.39999789	-1.76888537	19.77731133
76.40399789	-1.76888537	15.82492638
76.40799789	-1.76888537	15.82492638
76.41199789	-1.60802162	15.82492638
76.41599789	-1.60802162	19.77731133
76.41999789	-1.84916341	15.82492638
76.42399789	-1.84916341	19.77731133
76.42799789	-1.76888537	15.82492638
76.43199789	-1.60802162	15.82492638
76.43599789	-1.68829966	15.82492638
76.43999789	-1.76888537	15.82492638
76.44399789	-1.76888537	15.82492638
76.44799789	-1.76888537	15.82492638
76.45199789	-1.76888537	15.82492638
76.45599789	-1.76888537	19.77731133
76.45999789	-1.68829966	15.82492638
76.46399789	-1.68829966	15.82492638
76.46799789	-1.68829966	15.82492638
76.47199789	-1.76888537	19.77731133
76.47599789	-1.84916341	11.85715961
76.47999789	-1.76888537	11.85715961
76.48399789	-1.76888537	15.82492638
76.48799789	-1.76888537	19.77731133
76.49199789	-1.76888537	15.82492638
76.49599789	-1.68829966	15.82492638
76.49999789	-1.68829966	19.77731133
76.50399789	-1.76888537	19.77731133
76.50799789	-1.92974901	19.77731133
76.51199789	-1.84916341	15.82492638
76.51599789	-1.68829966	19.77731133
76.51999789	-1.68829966	23.72970009
76.52399789	-1.68829966	15.82492638
76.52799789	-1.76888537	15.82492638
76.53199789	-1.76888537	15.82492638
76.53599789	-1.84916341	19.77731133
76.53999789	-1.84916341	15.82492638
76.54399789	-1.68829966	15.82492638
76.54799789	-1.60802162	19.77731133
76.55199789	-1.60802162	19.77731133
76.55599789	-1.76888537	19.77731133
76.55999789	-1.84916341	15.82492638
76.56399789	-1.84916341	11.85715961
76.56799789	-1.76888537	15.82492638
76.57199789	-1.68829966	15.82492638
76.57599789	-1.68829966	19.77731133
76.57999789	-1.68829966	19.77731133
76.58399789	-1.84916341	19.77731133
76.58799789	-1.84916341	11.85715961
76.59199789	-1.84916341	15.82492638
76.59599789	-1.68829966	15.82492638
76.59999789	-1.68829966	23.72970009
76.60399789	-1.68829966	19.77731133
76.60799789	-1.68829966	19.77731133
76.61199789	-1.76888537	15.82492638
76.61599789	-1.84916341	15.82492638
76.61999789	-1.76888537	15.82492638
76.62399789	-1.68829966	19.77731133
76.62799789	-1.60802162	15.82492638
76.63199789	-1.60802162	19.77731133
76.63599789	-1.84916341	15.82492638
76.63999789	-1.84916341	19.77731133
76.64399789	-1.76888537	15.82492638
76.64799789	-1.68829966	15.82492638
76.65199789	-1.68829966	15.82492638
76.65599789	-1.76888537	15.82492638
76.65999789	-1.68829966	15.82492638
76.66399789	-1.68829966	15.82492638
76.66799789	-1.76888537	15.82492638
76.67199789	-1.84916341	15.82492638
76.67599789	-1.68829966	15.82492638
76.67999789	-1.60802162	19.77731133
76.68399789	-1.68829966	15.82492638
76.68799789	-1.76888537	15.82492638
76.69199789	-1.76888537	15.82492638
76.69599789	-1.68829966	19.77731133
76.69999788	-1.76888537	15.82492638
76.70399788	-1.76888537	15.82492638
76.70799788	-1.68829966	15.82492638
76.71199788	-1.68829966	19.77731133
76.71599788	-1.76888537	19.77731133
76.71999788	-1.84916341	15.82492638
76.72399788	-1.76888537	15.82492638
76.72799788	-1.68829966	19.77731133
76.73199788	-1.68829966	15.82492638
76.73599788	-1.68829966	19.77731133
76.73999788	-1.76888537	19.77731133
76.74399788	-1.76888537	15.82492638
76.74799788	-1.76888537	19.77731133
76.75199788	-1.84916341	19.77731133
76.75599788	-1.76888537	15.82492638
76.75999788	-1.68829966	15.82492638
76.76399788	-1.68829966	15.82492638
76.76799788	-1.68829966	19.77731133
76.77199788	-1.84916341	15.82492638
76.77599788	-1.84916341	15.82492638
76.77999788	-1.76888537	11.85715961
76.78399788	-1.68829966	19.77731133
76.78799788	-1.60802162	15.82492638
76.79199788	-1.76888537	19.77731133
76.79599788	-1.76888537	15.82492638
76.79999788	-1.76888537	15.82492638
76.80399788	-1.84916341	15.82492638
76.80799788	-1.76888537	15.82492638
76.81199788	-1.76888537	15.82492638
76.81599788	-1.60802162	19.77731133
76.81999788	-1.68829966	19.77731133
76.82399788	-1.76888537	19.77731133
76.82799788	-1.84916341	11.85715961
76.83199788	-1.84916341	15.82492638
76.83599788	-1.76888537	15.82492638
76.83999788	-1.76888537	15.82492638
76.84399788	-1.76888537	15.82492638
76.84799788	-1.68829966	19.77731133
76.85199788	-1.76888537	15.82492638
76.85599788	-1.76888537	15.82492638
76.85999788	-1.84916341	15.82492638
76.86399788	-1.76888537	15.82492638
76.86799788	-1.76888537	11.85715961
76.87199788	-1.68829966	19.77731133
76.87599788	-1.68829966	19.77731133
76.87999788	-1.76888537	15.82492638
76.88399788	-1.84916341	11.85715961
76.88799788	-1.76888537	15.82492638
76.89199788	-1.68829966	15.82492638
76.89599788	-1.68829966	19.77731133
76.89999788	-1.76888537	15.82492638
76.90399788	-1.76888537	15.82492638
76.90799788	-1.84916341	15.82492638
76.91199788	-1.84916341	15.82492638
76.91599788	-1.76888537	11.85715961
76.91999788	-1.76888537	15.82492638
76.92399788	-1.68829966	19.77731133
76.92799788	-1.68829966	19.77731133
76.93199788	-1.76888537	15.82492638
