Time	Channel A	Channel B
(us)	(V)	(mV)

27.98799926	-10.13041306	3.95238662
27.99199926	-10.13041306	3.95238662
27.99599926	-9.96924210	0.00000000
27.99999926	-9.96924210	3.95238662
28.00399926	-9.96924210	3.95238662
28.00799926	-9.96924210	3.95238662
28.01199926	-9.96924210	3.95238662
28.01599926	-9.96924210	3.95238662
28.01999926	-9.96924210	3.95238662
28.02399926	-9.96924210	3.95238662
28.02799926	-9.96924210	0.00000000
28.03199926	-9.96924210	3.95238662
28.03599926	-9.96924210	3.95238662
28.03999926	-9.96924210	3.95238662
28.04399926	-9.96924210	3.95238662
28.04799926	-9.96924210	3.95238662
28.05199926	-10.13041306	0.00000000
28.05599926	-9.96924210	3.95238662
28.05999926	-9.96924210	0.00000000
28.06399926	-9.96924210	3.95238662
28.06799926	-9.96924210	3.95238662
28.07199926	-9.96924210	3.95238662
28.07599926	-9.96924210	3.95238662
28.07999926	-9.96924210	3.95238662
28.08399926	-9.96924210	3.95238662
28.08799926	-9.96924210	3.95238662
28.09199926	-9.96924210	3.95238662
28.09599926	-9.96924210	3.95238662
28.09999926	-9.96924210	3.95238662
28.10399926	-9.96924210	3.95238662
28.10799926	-9.96924210	3.95238662
28.11199926	-9.96924210	3.95238662
28.11599926	-9.96924210	3.95238662
28.11999926	-9.96924210	3.95238662
28.12399926	-9.96924210	3.95238662
28.12799926	-9.96924210	3.95238662
28.13199926	-9.96924210	0.00000000
28.13599926	-9.96924210	0.00000000
28.13999926	-9.96924210	3.95238662
28.14399926	-9.96924210	3.95238662
28.14799926	-9.96924210	3.95238662
28.15199926	-9.96924210	3.95238662
28.15599926	-9.96924210	3.95238662
28.15999926	-9.96924210	3.95238662
28.16399926	-9.96924210	3.95238662
28.16799926	-9.96924210	3.95238662
28.17199926	-9.96924210	0.00000000
28.17599926	-9.96924210	3.95238662
28.17999926	-9.96924210	3.95238662
28.18399926	-10.13041306	3.95238662
28.18799926	-9.96924210	0.00000000
28.19199926	-9.96924210	3.95238662
28.19599926	-9.96924210	3.95238662
28.19999926	-9.96924210	3.95238662
28.20399926	-9.96924210	0.00000000
28.20799926	-10.13041306	0.00000000
28.21199926	-9.96924210	3.95238662
28.21599926	-9.96924210	0.00000000
28.21999926	-9.96924210	3.95238662
28.22399926	-9.96924210	3.95238662
28.22799926	-9.96924210	3.95238662
28.23199926	-9.96924210	3.95238662
28.23599926	-9.96924210	0.00000000
28.23999926	-9.96924210	3.95238662
28.24399926	-9.96924210	3.95238662
28.24799926	-9.96924210	0.00000000
28.25199926	-9.96924210	0.00000000
28.25599926	-9.96924210	3.95238662
28.25999925	-9.96924210	0.00000000
28.26399925	-9.96924210	3.95238662
28.26799925	-9.96924210	3.95238662
28.27199925	-9.96924210	3.95238662
28.27599925	-9.96924210	3.95238662
28.27999925	-9.96924210	0.00000000
28.28399925	-9.96924210	3.95238662
28.28799925	-9.96924210	3.95238662
28.29199925	-9.96924210	7.90477324
28.29599925	-9.96924210	3.95238662
28.29999925	-9.96924210	0.00000000
28.30399925	-9.96924210	3.95238662
28.30799925	-9.96924210	0.00000000
28.31199925	-9.96924210	0.00000000
28.31599925	-9.96924210	0.00000000
28.31999925	-9.96924210	0.00000000
28.32399925	-9.96924210	3.95238662
28.32799925	-9.96924210	7.90477324
28.33199925	-9.96924210	0.00000000
28.33599925	-9.96924210	3.95238662
28.33999925	-9.96924210	3.95238662
28.34399925	-9.96924210	3.95238662
28.34799925	-9.96924210	3.95238662
28.35199925	-9.96924210	3.95238662
28.35599925	-9.96924210	3.95238662
28.35999925	-9.96924210	3.95238662
28.36399925	-9.96924210	3.95238662
28.36799925	-9.96924210	3.95238662
28.37199925	-9.96924210	0.00000000
28.37599925	-9.96924210	3.95238662
28.37999925	-9.96924210	3.95238662
28.38399925	-9.96924210	7.90477324
28.38799925	-9.96924210	3.95238662
28.39199925	-9.96924210	3.95238662
28.39599925	-9.96924210	3.95238662
28.39999925	-9.96924210	7.90477324
28.40399925	-9.96924210	0.00000000
28.40799925	-9.96924210	0.00000000
28.41199925	-9.96924210	0.00000000
28.41599925	-9.96924210	3.95238662
28.41999925	-9.96924210	0.00000000
28.42399925	-9.96924210	3.95238662
28.42799925	-9.96924210	0.00000000
28.43199925	-9.96924210	3.95238662
28.43599925	-9.96924210	3.95238662
